episode_id,total_sessions,total_kwh,baseline_rev,dynamic_rev,revenue_gain_pct,rev_per_kwh,avg_utilization,pct_congested,pct_underutil,avg_wait_proxy_h,customer_response_pct,pricing_efficiency,surge_thresh,max_surge_mult,max_disc_mult
267,8,114.00999999999999,1710.15,2863.4106699999998,67.43622898572202,25.11543434764393,0.6441020810493657,50.0,37.5,0.9746527777777778,37.4999999953125,1.6743622898429287,0.65,1.8,0.75
268,15,167.86700000000002,2518.005,4145.25068,64.62440225493411,24.693660338096866,0.7123028422773726,53.333333333333336,20.0,1.3544444444444443,19.999999998666667,1.646244022539791,0.65,1.8,0.75
269,11,200.59999999999997,3008.9999999999995,5134.01461,70.62195446990013,25.59329317036096,0.8418445972298291,63.63636363636363,0.0,0.9953571428571429,0.0,1.7062195446907304,0.65,1.8,0.75
270,13,173.38662916666667,2600.7994375,4057.884194041666,56.024495219889715,23.403674282851707,0.7519959938409803,61.53846153846154,23.076923076923077,1.4409375,23.076923075147928,1.5602449521901138,0.65,1.8,0.75
271,9,185.612,2784.18,4994.2948799999995,79.38117794105287,26.907176691017245,0.9745152354570636,88.88888888888889,0.0,0.8284027777777778,0.0,1.7938117794011497,0.65,1.8,0.75
272,6,62.766999999999996,941.5049999999999,1249.0203000000001,32.66209951085482,19.899314926316393,0.7595905198751352,50.0,0.0,0.783611111111111,0.0,1.3266209950877594,0.65,1.8,0.75
273,6,39.483000000000004,592.245,751.02578,26.809982355230005,19.021497352809526,0.6931465489298105,33.33333333333333,0.0,0.7354166666666666,0.0,1.268099823520635,0.65,1.8,0.75
274,9,215.48900000000003,3232.335,4820.54953,49.135208138992674,22.37028122074737,0.6575463039678562,33.33333333333333,22.22222222222222,1.1925000000000001,22.222222219753085,1.491352081383158,0.65,1.8,0.75
275,12,131.808,1977.12,3198.7302000000004,61.78735736826205,24.26810360505988,0.7083378537187447,50.0,16.666666666666664,0.7640740740740742,16.666666665277777,1.6178735736706586,0.65,1.8,0.75
276,13,200.125,3001.8750000000005,5026.03979,67.43001590670247,25.114502385883252,0.8112321488543,69.23076923076923,7.6923076923076925,1.581851851851852,7.692307691715976,1.6743001590588835,0.65,1.8,0.75
277,9,90.59799999999998,1358.97,2121.6487199999997,56.121821673726316,23.41827325080666,0.6661296247165092,44.44444444444444,33.33333333333333,1.5117361111111112,33.333333329629625,1.561218216720444,0.65,1.8,0.75
278,10,133.524,2002.8600000000001,3579.3272,78.71080355088289,26.806620532437567,0.8375954845138963,80.0,20.0,1.2219097222222222,19.999999998,1.7871080354958377,0.65,1.8,0.75
279,5,130.622,1959.33,3455.2398000000003,76.34802713168466,26.452204069556032,0.8485293687574791,80.0,0.0,2.4116666666666666,0.0,1.7634802713037354,0.65,1.8,0.75
280,8,48.405,726.0749999999999,1134.23537,56.21462934262137,23.432194400920732,0.5437191924008977,37.5,50.0,0.5938888888888889,49.99999999375,1.5621462933947154,0.65,1.8,0.75
281,13,100.33400000000002,1505.01,2262.02134,50.29942259516527,22.5449133890551,0.7078995319808286,46.15384615384615,23.076923076923077,1.3321759259259258,23.076923075147928,1.5029942259370066,0.65,1.8,0.75
282,10,75.602,1134.03,1553.67692,37.00492226833771,20.55073833998372,0.630597579424206,40.0,30.0,3.5927083333333334,29.999999997,1.3700492226655814,0.65,1.8,0.75
283,11,171.62900000000002,2574.4350000000004,4288.77159,66.59078943532596,24.98861841515718,0.8209461550503291,72.72727272727273,9.090909090909092,0.7683680555555555,9.090909090082643,1.665907894343812,0.65,1.8,0.75
284,13,231.59099999999998,3473.865,5770.1993299999995,66.10315397977004,24.91547309686078,0.8665139781848775,69.23076923076923,0.0,1.6011111111111112,0.0,1.6610315397907187,0.65,1.8,0.75
285,8,145.601,2184.015,3886.5814,77.95580158557614,26.693370237658442,0.9508359973626077,87.5,0.0,0.6225396825396825,0.0,1.7795580158438962,0.65,1.8,0.75
286,7,101.02300000000001,1515.345,2474.48142,63.29492095855183,24.494238143546575,0.7921861132777682,71.42857142857143,14.285714285714285,0.8021666666666667,14.285714283673471,1.6329492095697717,0.65,1.8,0.75
287,11,158.08800000000002,2371.32,3336.0769999999998,40.68438675503908,21.102658013124948,0.7119337490318297,45.45454545454545,9.090909090909092,0.6403333333333333,9.090909090082643,1.4068438675416632,0.65,1.8,0.75
288,12,179.2,2688.0,4256.9299599999995,58.36793005950207,23.755189508796008,0.5702622589261314,33.33333333333333,41.66666666666667,0.89875,41.66666666319445,1.5836793005864005,0.65,1.8,0.75
289,13,132.843,1992.6449999999998,2984.7244200000005,49.787062923877706,22.468059438416272,0.5894424947544975,38.46153846153847,38.46153846153847,1.7444444444444442,38.46153845857988,1.4978706292277515,0.65,1.8,0.75
290,14,209.24200000000002,3138.63,5212.861140000001,66.08715076321006,24.913072614365603,0.8009663036203527,71.42857142857143,14.285714285714285,1.4668333333333332,14.285714284693876,1.6608715076243736,0.65,1.8,0.75
291,13,188.121,2821.8149999999996,4528.86575,60.49477906947818,24.074216860296968,0.7735005889943676,61.53846153846154,15.384615384615385,1.4395833333333334,15.384615383431951,1.6049477906864644,0.65,1.8,0.75
292,11,141.768,2126.52,3584.7166499999994,68.57196969693743,25.28579545436709,0.9089642309203889,81.81818181818183,0.0,1.3876851851851852,0.0,1.685719696957806,0.65,1.8,0.75
293,10,163.16300000000004,2447.4449999999997,3911.7584699999998,59.83029118118699,23.974543677034774,0.6608188161381487,50.0,30.0,1.2843888888888888,29.999999997,1.5983029118023182,0.65,1.8,0.75
294,10,243.715,3655.725,6173.42713,68.87011823918132,25.33051773577609,0.825531128390951,70.0,10.0,1.0360317460317459,9.999999999,1.6887011823850728,0.65,1.8,0.75
295,9,111.50699999999999,1672.6049999999998,2359.60995,41.07395051429295,21.161092576957852,0.8371266883524445,66.66666666666666,0.0,0.9916203703703704,0.0,1.4107395051305234,0.65,1.8,0.75
296,14,120.155,1802.325,2586.1693,43.49073002924362,21.52360950421103,0.6919863747363068,42.857142857142854,21.428571428571427,1.3355555555555556,21.428571427040815,1.4349073002807353,0.65,1.8,0.75
297,11,162.52599999999998,2437.8900000000003,3927.0626899999997,61.08449068659326,24.162673602844084,0.6413690135855545,45.45454545454545,27.27272727272727,2.3438333333333334,27.27272727024793,1.6108449068562722,0.65,1.8,0.75
298,15,210.079,3151.185,5122.77004,62.5664643617996,24.384969654156844,0.7723413007968234,66.66666666666666,13.333333333333334,1.1325555555555558,13.333333332444445,1.6256646436104563,0.65,1.8,0.75
299,11,141.42400000000004,2121.3599999999997,3310.29167,56.04572868345967,23.406859302357397,0.8624236987987627,81.81818181818183,9.090909090909092,0.7661728395061728,9.090909090082643,1.5604572868238265,0.65,1.8,0.75
300,7,99.393,1490.8950000000002,2571.0774400000005,72.45194597870915,25.867791896553406,0.7425020863051726,57.14285714285714,28.57142857142857,0.883888888888889,28.571428567346942,1.7245194597702271,0.65,1.8,0.75
301,62,780.32,11704.800000000001,17811.213689999993,52.17016685461922,22.8255250281643,0.7400645696852995,54.83870967741935,9.67741935483871,3.394787581699346,9.677419354682623,1.5217016685442866,0.65,1.8,0.75
302,53,683.739,10256.085000000001,13547.39383,32.091278787175405,19.813691818047804,0.6241478443695594,35.84905660377358,13.20754716981132,3.3997514619883042,13.207547169562122,1.3209127878698537,0.65,1.8,0.75
303,50,612.107,9181.605,16170.02727,76.11329685822076,26.416994528691202,0.9444071048185683,88.0,4.0,5.286938131313131,3.99999999992,1.7611329685794135,0.65,1.8,0.75
304,45,640.3770000000001,9605.654999999997,13269.621470000002,38.14384828519892,20.72157724274807,0.7035334886581847,48.888888888888886,11.11111111111111,2.6273484848484845,11.111111110864199,1.3814384828498711,0.65,1.8,0.75
305,41,544.862,8172.929999999999,11862.186259999999,45.139946873392375,21.77099203096973,0.6931084050527933,51.21951219512195,12.195121951219512,3.000026455026455,12.19512195092207,1.4513994687313152,0.65,1.8,0.75
306,14,236.66599999999997,3549.9900000000002,5461.69862,53.851098735474224,23.0776648102259,0.7933243159887952,64.28571428571429,7.142857142857142,1.5611111111111111,7.142857142346938,1.5385109873483933,0.65,1.8,0.75
307,8,181.96099999999998,2729.415,4411.37094,61.62331268786109,24.24349690304932,0.8485126492563424,62.5,12.5,2.416777777777778,12.4999999984375,1.6162331268699546,0.65,1.8,0.75
308,10,185.327,2779.905,5003.44585,79.986217154874,26.99793257308974,0.9996869695336155,100.0,0.0,1.8030833333333334,0.0,1.7998621715393162,0.65,1.8,0.75
309,44,561.755,8426.324999999999,11820.901269999998,40.2853707873788,21.042805618070076,0.6904976086444672,40.909090909090914,11.363636363636363,3.128487654320988,11.3636363633781,1.4028537078713383,0.65,1.8,0.75
310,49,630.736,9461.04,14586.40063,54.17333221294336,23.125999831905702,0.7565827768406932,59.183673469387756,10.204081632653061,3.308400383141763,10.204081632444815,1.5417333221270468,0.65,1.8,0.75
311,51,725.518,10882.769999999999,15728.18096,44.52369167040704,21.678553750531787,0.6514644064934441,41.17647058823529,19.607843137254903,3.4210317460317454,19.607843136870436,1.445236916702119,0.65,1.8,0.75
312,30,330.761,4961.414999999999,6982.54811,40.73702985941699,21.110554478849952,0.6765044573025137,43.333333333333336,16.666666666666664,2.126730769230769,16.66666666611111,1.4073702985899967,0.65,1.8,0.75
313,16,178.591,2678.865,4076.1774299999997,52.16061391669526,22.82409208737941,0.719507626597185,50.0,12.5,0.7063541666666666,12.49999999921875,1.5216061391586273,0.65,1.8,0.75
314,12,198.63500000000002,2979.524999999999,4938.932200000001,65.76240172508521,24.864360258640907,0.8040034936477921,66.66666666666666,8.333333333333332,2.0847569444444445,8.333333332638889,1.6576240172427272,0.65,1.8,0.75
315,52,809.9110000000001,12148.665,18414.5407,51.57666048079756,22.736499072092197,0.7441991961239233,53.84615384615385,11.538461538461538,3.760873015873016,11.538461538239646,1.5157666048061464,0.65,1.8,0.75
316,49,619.231,9288.465000000002,13757.279549999997,48.11144306405325,22.21671645957289,0.6661435752607607,46.93877551020408,20.408163265306122,3.0723550724637683,20.40816326488963,1.4811144306381927,0.65,1.8,0.75
317,55,708.3040000000001,10624.56,14981.719550000002,41.01025877777143,21.151538816636428,0.609158014065011,40.0,20.0,3.293131313131313,19.999999999636366,1.4101025877757618,0.65,1.8,0.75
318,52,724.0530000000001,10860.795,15023.360680000002,38.32652839870026,20.74897925977691,0.6817290259655646,44.230769230769226,15.384615384615385,3.095652173913044,15.384615384319527,1.3832652839851274,0.65,1.8,0.75
319,49,611.516,9172.74,14685.85665,60.10326957920314,24.015490436842185,0.80911874855525,71.42857142857143,14.285714285714285,4.387206349206349,14.28571428542274,1.601032695789479,0.65,1.8,0.75
320,14,246.334,3695.0100000000007,5963.630709999999,61.396876057152326,24.20953140847707,0.7905072564064144,64.28571428571429,0.0,1.5149382716049382,0.0,1.613968760565138,0.65,1.8,0.75
321,14,208.886,3133.2899999999995,5213.11875,66.37843129743294,24.95676469449864,0.8619347098844317,71.42857142857143,0.0,1.7128611111111112,0.0,1.6637843129665761,0.65,1.8,0.75
322,45,629.3090000000001,9439.634999999998,14232.35256,50.7722762585576,22.615841438748504,0.7394538869150281,55.55555555555556,15.555555555555555,4.133811111111111,15.555555555209876,1.5077227625832337,0.65,1.8,0.75
323,60,829.8649999999999,12447.975000000002,19128.29906,53.665950164580664,23.04989252465998,0.7313897528322519,51.66666666666667,18.333333333333332,4.187571684587814,18.33333333302778,1.5366595016439988,0.65,1.8,0.75
324,51,537.2869999999999,8059.305,13389.03814,66.1314237393837,24.919713560862412,0.8932731834515946,80.3921568627451,5.88235294117647,5.326646341463414,5.88235294106113,1.6613142373908274,0.65,1.8,0.75
325,51,618.821,9282.315,13452.735639999999,44.928669626052866,21.739300443873525,0.7553749952663257,52.94117647058824,7.8431372549019605,3.4769547325102876,7.843137254748174,1.449286696258235,0.65,1.8,0.75
326,34,435.052,6525.780000000001,10513.79132,61.11164213319156,24.16674631992459,0.8460721133177692,73.52941176470588,5.88235294117647,2.1788555555555558,5.882352941003461,1.611116421328306,0.65,1.8,0.75
327,18,316.012,4740.18,7436.133890000001,56.87450455466736,23.531175683127444,0.8591671092866666,66.66666666666666,0.0,1.2845833333333332,0.0,1.5687450455418295,0.65,1.8,0.75
328,13,225.15699999999998,3377.3550000000005,5728.05041,69.60166787321153,25.44025018087184,0.7704978606568578,61.53846153846154,7.6923076923076925,1.122951388888889,7.692307691715976,1.6960166787247892,0.65,1.8,0.75
329,52,774.033,11610.495000000003,16591.708230000004,42.902677534416675,21.435401630135367,0.7202854991046842,48.07692307692308,13.461538461538462,4.033277777777778,13.461538461279588,1.4290267753423578,0.65,1.8,0.75
330,50,617.0360000000001,9255.540000000003,13586.002069999999,46.78778407310137,22.018167610930284,0.7346018328718403,50.0,12.0,3.228333333333333,11.999999999760002,1.4678778407286857,0.65,1.8,0.75
331,63,826.805,12402.074999999999,17548.065789999997,41.492982343677035,21.223947351526387,0.7143419966921013,50.79365079365079,11.11111111111111,3.789236111111111,11.111111110934745,1.4149298234350924,0.65,1.8,0.75
332,57,779.002,11685.029999999999,17380.633869999998,48.74274066903989,22.31141110032797,0.7210462957999914,54.385964912280706,10.526315789473683,3.7763440860215054,10.526315789289013,1.4874274066885314,0.65,1.8,0.75
333,59,702.502,10537.530000000002,14691.34266,39.41922499864392,20.912883749767385,0.6679607731112976,45.76271186440678,22.033898305084744,3.198106995884774,22.03389830471129,1.3941922499844923,0.65,1.8,0.75
334,14,157.57100000000005,2363.565,3867.6411799999996,63.63591354582434,24.545387031721912,0.7934188102593137,64.28571428571429,7.142857142857142,0.7077469135802469,7.142857142346938,1.6363591354481275,0.65,1.8,0.75
335,10,215.34400000000002,3230.1600000000003,5647.26381,74.82922858308108,26.224384287343856,0.8771884716351501,80.0,0.0,1.8789930555555556,0.0,1.7482922858229237,0.65,1.8,0.75
336,55,884.1409999999998,13262.115000000002,19589.209460000002,47.70803495520528,22.156205243256277,0.6852680814971976,45.45454545454545,14.545454545454545,4.4317777777777785,14.545454545190085,1.4770803495504186,0.65,1.8,0.75
337,55,662.448,9936.720000000001,13989.18576,40.78273071999202,21.117409607967545,0.6793902725173526,45.45454545454545,16.363636363636363,2.7134555555555555,16.363636363338845,1.4078273071978364,0.65,1.8,0.75
338,64,875.9010000000001,13138.515,19973.744069999997,52.02436553902383,22.803654830828133,0.7118309166331904,54.6875,18.75,4.192793650793651,18.749999999707033,1.5202436553885421,0.65,1.8,0.75
339,66,880.6530000000001,13209.794999999998,20280.64351,53.527314466268926,23.02909716991479,0.7491483456249776,59.09090909090909,13.636363636363635,3.967606837606837,13.636363636157023,1.5352731446609862,0.65,1.8,0.75
340,25,280.07599999999996,4201.14,6539.05979,55.64965199920599,23.347447799799532,0.6920553682365564,48.0,16.0,2.784606481481481,15.999999999360002,1.5564965199866354,0.65,1.8,0.75
341,11,193.279,2899.185,4941.637989999999,70.44921210613654,25.567381815791848,0.9099914614461639,81.81818181818183,0.0,1.0679629629629632,0.0,1.70449212105279,0.65,1.8,0.75
342,14,245.468,3682.0199999999995,6342.3927300000005,72.25307657207942,25.837961485709595,0.9521283155787316,92.85714285714286,0.0,1.6670299145299146,0.0,1.722530765713973,0.65,1.8,0.75
343,8,132.911,1993.665,3278.7656199999997,64.4592055334951,24.668880829843513,0.7920503558945662,62.5,12.5,0.9834444444444443,12.4999999984375,1.6445920553229008,0.65,1.8,0.75
344,66,899.072,13486.08,20988.22689,55.62881793671286,23.344322690481583,0.7288292740786582,59.09090909090909,16.666666666666664,4.094401709401709,16.66666666641414,1.5562881793654388,0.65,1.8,0.75
345,71,827.0760000000001,12406.14,16394.98611,32.152193268814315,19.822828990298564,0.6607447245513904,45.07042253521127,23.943661971830984,3.858680555555555,23.94366197149375,1.321521932686571,0.65,1.8,0.75
346,65,699.2660000000001,10488.990000000002,15148.578860000001,44.42361809859247,21.663542714758528,0.7292183141778649,53.84615384615385,13.846153846153847,3.9496984126984125,13.846153845940828,1.444236180983902,0.65,1.8,0.75
347,50,571.0160000000001,8565.24,13004.502819999998,51.82881997468232,22.77432299616337,0.7205055795552272,52.0,14.000000000000002,4.636153846153847,13.99999999972,1.5182881997442246,0.65,1.8,0.75
348,7,46.111000000000004,691.6650000000001,877.24209,26.830487302340234,19.024573094944273,0.7606297788838464,57.14285714285714,0.0,1.1952777777777777,0.0,1.268304872996285,0.65,1.8,0.75
349,9,118.137,1772.0549999999998,2213.73413,24.924685181879276,18.73870277712538,0.7163234060726725,44.44444444444444,0.0,3.073888888888889,0.0,1.2492468518083586,0.65,1.8,0.75
350,62,867.9200000000001,13018.799999999997,17313.154090000004,32.98579047223767,19.94786857081304,0.6703768789557724,43.54838709677419,17.741935483870968,4.780267489711934,17.741935483584808,1.3298579047208692,0.65,1.8,0.75
351,62,720.7949999999998,10811.925000000001,15433.78169,42.74776869058535,21.412165303558698,0.68059241349478,50.0,19.35483870967742,3.3228136200716847,19.354838709365247,1.4274776869039132,0.65,1.8,0.75
352,56,581.0640000000001,8715.96,12610.634250000001,44.68439793206434,21.702659689773068,0.6347457401788201,46.42857142857143,28.57142857142857,4.861356837606838,28.571428570918368,1.4468439793182044,0.65,1.8,0.75
353,62,686.6595016666669,10299.892525000001,13053.542854444446,26.734748180726058,19.01021222708161,0.5535059438318187,29.03225806451613,33.87096774193548,3.7598765432098764,33.87096774138918,1.2673474818054407,0.65,1.8,0.75
354,17,138.463,2076.945,2532.3597099999997,21.927143472734244,18.289071520779636,0.5944295035089567,41.17647058823529,23.52941176470588,2.8263492063492066,23.5294117633218,1.2192714347186424,0.65,1.8,0.75
355,11,89.78599999999999,1346.79,1680.25386,24.759900207140866,18.71398503086546,0.6545532753728369,36.36363636363637,18.181818181818183,1.4727777777777777,18.181818180165287,1.2475990020576972,0.65,1.8,0.75
356,7,63.931,958.9649999999999,1249.03819,30.248569030120763,19.537285354217246,0.6192181491942044,42.857142857142854,42.857142857142854,1.4569444444444446,42.857142851020406,1.3024856902811497,0.65,1.8,0.75
357,39,452.65412805555553,6789.811920833333,7950.233809880556,17.090633769788283,17.56359506542982,0.40145577695459417,17.94871794871795,53.84615384615385,3.5744444444444445,53.846153844773184,1.1709063376953213,0.65,1.8,0.75
358,40,575.4675344444444,8632.013016666668,13037.605668847222,51.037836060647,22.655675409058574,0.5527203454010616,42.5,40.0,6.0044281045751635,39.999999999,1.510378360603905,0.65,1.8,0.75
359,49,256.8503266666667,3852.7549,4650.302412752777,20.700707245939004,18.105106086821163,0.2820827204131888,20.408163265306122,71.42857142857143,1.1595833333333334,71.42857142711371,1.2070070724547441,0.65,1.8,0.73
360,23,293.229,4398.4349999999995,7255.122160000001,64.94780893657294,24.74217134040378,0.7351814069721295,60.86956521739131,17.391304347826086,2.291170634920635,17.391304347069944,1.6494780893602519,0.65,1.8,0.71
361,15,106.01400000000001,1590.2099999999998,2260.0962099999997,42.125644411717865,21.318846661560553,0.5716649074907263,26.666666666666668,26.666666666666668,1.1109722222222222,26.66666666488889,1.421256444104037,0.65,1.8,0.69
362,12,207.656,3114.84,4589.69409,47.349272835828685,22.102390925270146,0.8561387887370792,75.0,8.333333333333332,1.181851851851852,8.333333332638889,1.473492728351343,0.65,1.8,0.69
363,7,79.863,1197.945,1597.0687000000003,33.31736431970309,19.997604647709235,0.721227937616239,42.857142857142854,14.285714285714285,0.5650925925925926,14.285714283673471,1.3331736431806156,0.65,1.8,0.69
364,16,118.44899999999998,1776.7350000000001,2606.89658,46.7239954185364,22.0085993125986,0.545138937391449,31.25,31.25,0.8581666666666665,31.249999998046874,1.4672399541732402,0.65,1.8,0.69
365,20,260.159,3902.3850000000007,6341.244479999999,62.49663936283512,24.374495904333987,0.7191421557399245,55.00000000000001,20.0,2.0387626262626264,19.999999999,1.6249663936222658,0.65,1.8,0.69
366,20,212.57800000000003,3188.6700000000005,5350.2438999999995,67.78920051304527,25.168380076841586,0.7333408722970015,65.0,30.0,2.184786324786325,29.999999998499998,1.6778920051227724,0.65,1.8,0.69
367,65,786.9787063888888,11804.680595833335,17713.903094105557,50.058300606265306,22.508745090911837,0.6605709147081121,49.23076923076923,29.230769230769234,4.846692708333333,29.230769230319524,1.5005830060607892,0.65,1.8,0.69
368,33,344.56499999999994,5168.475,7625.52355,47.539139688196684,22.13087095316666,0.7129709423644265,54.54545454545454,15.151515151515152,2.5024074074074076,15.151515151056017,1.4753913968777774,0.65,1.8,0.69
369,15,276.651,4149.765,6567.497500000001,58.26191362642024,23.739287043879337,0.842219580549446,73.33333333333333,6.666666666666667,1.114520202020202,6.6666666662222225,1.5826191362586224,0.65,1.8,0.69
370,17,335.77700000000004,5036.655,8502.86863,68.81975497625533,25.322963246364928,0.8893064415555553,82.35294117647058,11.76470588235294,1.696230158730159,11.7647058816609,1.6881975497576618,0.65,1.8,0.69
371,58,884.5300000000001,13267.950000000003,19678.736709999997,48.31783892763773,22.247675839121058,0.6812931684947794,48.275862068965516,18.96551724137931,5.865248015873015,18.96551724105232,1.4831783892747372,0.65,1.8,0.69
372,70,788.083,11821.245,16830.88804,42.37830313135018,21.356745469675968,0.6885601625841057,50.0,18.571428571428573,4.36002380952381,18.571428571163263,1.4237830313117312,0.65,1.8,0.69
373,83,898.466483611111,13476.997254166665,19292.80758609167,43.153606268833414,21.47304094030159,0.7169946644451324,54.21686746987952,13.253012048192772,3.918975308641976,13.253012048033094,1.4315360626867728,0.65,1.8,0.69
374,56,766.2860000000001,11494.29,18938.9458,64.76829625839746,24.71524443872821,0.7890937963006317,66.07142857142857,12.5,5.012042042042042,12.499999999776787,1.6476829625818807,0.65,1.8,0.69
375,60,738.852,11082.78,15476.49123,39.6444865818829,20.946672987254626,0.675991489362556,46.666666666666664,16.666666666666664,4.02188492063492,16.666666666388892,1.396444865816975,0.65,1.8,0.69
376,16,318.779,4781.685,7974.85485,66.77917616905611,25.01687642528204,0.7919640772768175,68.75,12.5,2.013863636363636,12.49999999921875,1.6677917616854692,0.65,1.8,0.69
377,16,186.814,2802.2099999999996,4720.12845,68.44306636545143,25.266459954686127,0.7590581468429985,68.75,12.5,1.3249747474747477,12.49999999921875,1.6844306636457418,0.65,1.8,0.69
378,70,1060.5317066666667,15907.975600000003,22005.664380566668,38.331016679245344,20.749652501867605,0.682370680041705,44.285714285714285,12.857142857142856,4.1933333333333325,12.857142856959184,1.3833101667911736,0.65,1.8,0.69
379,65,605.307,9079.604999999998,12970.052070000002,42.848197361003876,21.427229604115887,0.7052686340940074,50.76923076923077,16.923076923076923,4.175749158249158,16.92307692281657,1.4284819736077259,0.65,1.8,0.69
380,73,835.1306188888889,12526.959283333334,18514.751884933332,47.79925013060481,22.16988751956475,0.7263832601526834,60.273972602739725,19.17808219178082,3.472361111111111,19.178082191518108,1.4779925013043167,0.65,1.8,0.69
381,74,971.481,14572.215,21332.95193,46.39471027568242,21.959206541330236,0.6856298428310877,47.2972972972973,16.216216216216218,4.624190476190476,16.21621621599708,1.463947102755349,0.65,1.8,0.69
382,43,419.336,6290.039999999999,9624.174250000002,53.00656673088682,22.95098500957955,0.6889790191022069,53.48837209302325,20.930232558139537,2.968731884057971,20.930232557652786,1.5300656673053035,0.65,1.8,0.69
383,13,167.34799999999998,2510.2200000000003,4198.9247399999995,67.27317685299799,25.090976527803793,0.8488033599582668,76.92307692307693,0.0,1.8793888888888888,0.0,1.672731768520253,0.65,1.8,0.69
384,16,309.158,4637.37,7878.915139999999,69.90050696837432,25.485076045175976,0.8206609263052849,68.75,6.25,2.7097979797979797,6.249999999609375,1.6990050696783985,0.65,1.8,0.69
385,73,1126.058,16890.87,25878.03439,53.20723201350474,22.981084802005775,0.7098750758428686,53.42465753424658,15.068493150684931,4.526716524216525,15.068493150478513,1.5320723201337183,0.65,1.8,0.7
386,75,838.106,12571.59,18645.78892,48.31687097653929,22.247530646454926,0.66425934381131,50.66666666666667,20.0,4.9568347953216385,19.99999999973333,1.4831687097636617,0.65,1.8,0.71
387,80,864.0110000000001,12960.165,18857.11278,45.50056098822463,21.825084148208962,0.6917487660442762,52.5,18.75,4.413551587301587,18.749999999765624,1.4550056098805975,0.65,1.8,0.71
388,68,950.8967732974907,14263.45159946236,21510.897285618274,50.81130353068669,22.62169552957975,0.6518929946587093,48.529411764705884,25.0,4.075580808080808,24.99999999963235,1.5081130353053167,0.65,1.8,0.71
389,55,632.487,9487.304999999998,12879.866140000002,35.75895515111664,20.36384327263586,0.6412599866582332,43.63636363636363,16.363636363636363,3.7052199074074075,16.363636363338845,1.3575895515090575,0.65,1.8,0.71
390,23,332.011,4980.165,8528.41333,71.24760585240222,25.687140877785108,0.8516652141789762,78.26086956521739,8.695652173913043,1.647145061728395,8.695652173534972,1.7124760585190073,0.65,1.8,0.71
391,7,132.43800000000002,1986.57,3527.76414,77.58066113951305,26.637099170731684,0.9705319784817693,85.71428571428571,0.0,0.8642592592592594,0.0,1.7758066113821123,0.65,1.8,0.71
392,61,759.6377194444443,11394.565791666668,15712.408100805555,37.893873168000226,20.68408097517331,0.6396024299749379,42.62295081967213,19.672131147540984,4.857564102564103,19.67213114721849,1.3789387316782207,0.65,1.8,0.72
393,76,980.6179999999999,14709.269999999999,20158.304310000003,37.04489964491531,20.556734946716713,0.6334992230796178,38.15789473684211,21.052631578947366,3.939195402298851,21.052631578670358,1.3704489964477808,0.65,1.8,0.73
394,79,1030.0450000000003,15450.675,22655.544530000006,46.63142244594195,21.994713366870386,0.7183323394263923,51.89873417721519,11.39240506329114,4.897330623306233,11.392405063146931,1.4663142244580256,0.65,1.8,0.73
395,73,956.0162786111111,14340.244179166666,22159.027496927778,54.523362503963504,23.17850437557085,0.7188562176051512,57.534246575342465,19.17808219178082,4.676335978835978,19.178082191518108,1.5452336250380567,0.65,1.8,0.73
396,44,478.934,7184.01,9948.08556,38.47538575252003,20.77130786283544,0.6645414971338799,40.909090909090914,11.363636363636363,2.5988734567901237,11.3636363633781,1.3847538575223626,0.65,1.8,0.73
397,22,390.69399999999996,5860.41,9477.372309999999,61.718588119250725,24.257788217827102,0.8052811713582262,68.18181818181817,13.636363636363635,1.721037037037037,13.6363636357438,1.6171858811884734,0.65,1.8,0.73
398,15,213.35100000000003,3200.265,5375.272469999999,67.9633552221244,25.194503283203755,0.787129085024519,60.0,13.333333333333334,1.3125925925925925,13.333333332444445,1.6796335522135837,0.65,1.8,0.73
399,71,1137.4230000000002,17061.345,24289.51334,42.36575920596867,21.354863880876895,0.6509090694327454,39.436619718309856,15.492957746478872,4.57859126984127,15.492957746260661,1.4236575920584598,0.65,1.8,0.73
400,79,858.5483916666666,12878.225875,19056.31831965833,47.97316419687235,22.19597462950556,0.6886106994225725,53.16455696202531,24.050632911392405,4.514047619047619,24.050632911087966,1.4797316419670374,0.65,1.8,0.73
401,82,1071.3029999999999,16069.545,23305.36898,45.02818206737994,21.754227310087106,0.6970535787787843,51.21951219512195,15.853658536585366,4.483928571428571,15.853658536392029,1.4502818206724737,0.65,1.8,0.73
402,71,813.447,12201.705000000002,17359.65843,42.27239906225871,21.340859859313095,0.6379459305875246,43.66197183098591,25.352112676056336,4.502741935483871,25.352112675699264,1.422723990620873,0.65,1.8,0.73
403,66,864.6243122222222,12969.364683333335,18990.61611,46.42672616341791,21.964008924487825,0.6502429584337672,43.93939393939394,18.181818181818183,4.2139559386973175,18.1818181815427,1.4642672616325216,0.65,1.8,0.73
404,15,205.727,3085.9049999999997,5175.71383,67.72110061713899,25.15816509245185,0.8218775579739358,73.33333333333333,6.666666666666667,1.2353535353535354,6.6666666662222225,1.6772110061634566,0.65,1.8,0.73
405,15,291.34400000000005,4370.160000000001,7364.34511,68.51431320590811,25.27714698080181,0.8161352536453631,73.33333333333333,6.666666666666667,2.1402777777777775,6.6666666662222225,1.685143132053454,0.65,1.8,0.73
